time_sent,temp,internal_resistance,p,innovation,time_recv,current,dt,cooling power
1757103700.755324,298.999,0.002,,,,-33.19,1.0186574459075928,1500.0
1757103701.7739258,299.037,0.002,,,,-16.87,1.018601894378662,1500.0
1757103702.7925427,299.075,0.002,,,,-14.89,1.0186169147491455,1500.0
1757103703.8111928,299.112,0.002,,,,-8.65,1.0186500549316406,1500.0
1757103706.6388943,299.226,0.002,,,,41.18,2.8277015686035156,1500.0
1757103707.6575017,299.264,0.002,,,,26.94,1.0186073780059814,1500.0
1757103708.6763306,299.304,0.002,,,,41.01,1.0188288688659668,1500.0
1757103709.6952093,299.344,0.002,,,,44.28,1.018878698348999,1500.0
1757103711.6383352,299.42,0.002,,,,15.790000000000001,1.9431259632110596,1500.0
1757103712.657093,299.465,0.002,,,,74.34,1.0187578201293945,1500.0
1757103713.6761072,299.512,0.002,,,,78.65,1.0190141201019287,1500.0
1757103714.6951404,299.57,0.002,,,,119.97,1.0190331935882568,1500.0
1757103715.7141783,299.633,0.002,,,,130.58,1.0190379619598389,1500.0
1757103716.733157,299.701,0.002,,,,141.98,1.0189785957336426,1500.0
1757103717.7521777,299.765,0.002,,,,130.37,1.0190207958221436,1500.0
1757103718.7727692,299.832,0.002,,,,139.5,1.0205914974212646,1500.0
1757103719.7917025,299.894,0.002,,,,123.23,1.0189332962036133,1500.0
1757103720.8105397,299.98,0.002,,,,183.57,1.0188372135162354,1500.0
1757103721.8292336,300.062,0.002,,,,166.98,1.0186939239501953,1500.0
1757103722.847913,300.125,0.002,,,,119.09,1.0186793804168701,1500.0
1757103723.8666816,300.168,0.002,,,,27.21,1.018768548965454,1500.0
1757103724.885327,300.216,0.002,,,,92.93,1.0186455249786377,1500.0
1757103725.9039466,300.255,0.002,,,,8.56,1.0186195373535156,1500.0
1757103726.9224837,300.293,0.002,,,,9.38,1.0185370445251465,1500.0
1757103728.63888,300.369,0.002,,,,38.45,1.7163963317871094,1500.0
1757103729.6569476,300.369,0.002,,,,38.45,1.0180675983428955,1500.0
1757103730.6757762,300.454,0.002,,,,93.60000000000001,1.0188286304473877,1500.0
1757103731.6947067,300.499,0.002,,,,63.95,1.018930435180664,1500.0
1757103732.7136278,300.559,0.002,,,,124.94,1.018921136856079,1500.0
1757103733.7324722,300.606,0.002,,,,67.26,1.0188443660736084,1500.0
1757103734.7514248,300.657,0.002,,,,97.29,1.0189526081085205,1500.0
1757103735.77038,300.703,0.002,,,,70.38,1.0189552307128906,1500.0
1757103736.7893724,300.743,0.002,,,,30.8,1.0189924240112305,1500.0
1757103737.8083174,300.781,0.002,,,,-26.77,1.0189449787139893,1500.0
1757103740.6393447,300.892,0.002,,,,9.0,2.8310272693634033,1500.0
1757103741.6577652,300.947,0.002,,,,118.72,1.0184204578399658,1500.0
1757103742.676436,301.0,0.002,,,,97.01,1.0186707973480225,1500.0
1757103743.6950333,301.059,0.002,,,,124.79,1.0185973644256592,1500.0
1757103744.7136729,301.135,0.002,,,,164.06,1.0186395645141602,1500.0
1757103745.7322369,301.192,0.002,,,,103.5,1.018563985824585,1500.0
1757103746.750908,301.258,0.002,,,,142.84,1.0186710357666016,1500.0
1757103747.7697582,301.327,0.002,,,,147.28,1.018850326538086,1500.0
1757103748.7884405,301.397,0.002,,,,147.44,1.0186822414398193,1500.0
1757103749.8072708,301.458,0.002,,,,123.11,1.0188302993774414,1500.0
1757103750.8260305,301.53,0.002,,,,156.15,1.0187597274780273,1500.0
1757103751.8448615,301.594,0.002,,,,130.36,1.0188310146331787,1500.0
1757103752.863459,301.67,0.002,,,,164.72,1.0185976028442383,1500.0
1757103753.882174,301.736,0.002,,,,137.86,1.0187149047851562,1500.0
1757103754.9033856,301.782,0.002,,,,44.9,1.0212116241455078,1500.0
1757103756.6398938,301.861,0.002,,,,-59.4,1.7365081310272217,1500.0
1757103757.6579525,301.9,0.002,,,,-28.77,1.0180587768554688,1500.0
1757103760.6446059,302.021,0.002,,,,87.59,2.9866533279418945,1500.0
1757103761.6630704,302.076,0.002,,,,115.11,1.0184645652770996,1500.0
1757103762.6817775,302.133,0.002,,,,117.4,1.018707036972046,1500.0
1757103763.700471,302.192,0.002,,,,124.86,1.018693447113037,1500.0
1757103764.7192845,302.251,0.002,,,,122.65,1.0188136100769043,1417.4
1757103765.7381046,302.293,0.002,,,,40.33,1.01882004737854,1417.4
1757103766.7568552,302.337,0.002,,,,92.12,1.0187506675720215,1417.4
1757103767.775737,302.409,0.002,,,,168.1,1.0188817977905273,1417.4
1757103768.7943938,302.455,0.002,,,,42.49,1.0186567306518555,1417.4
1757103769.813007,302.509,0.002,,,,131.36,1.018613338470459,1148.2
1757103770.8316746,302.544,0.002,,,,43.15,1.018667459487915,1148.2
1757103771.850409,302.584,0.002,,,,103.47,1.0187344551086426,1148.2
1757103772.8693235,302.627,0.002,,,,99.3,1.0189144611358643,1148.2
1757103773.8883169,302.675,0.002,,,,121.21000000000001,1.0189933776855469,1148.2
1757103774.9071648,302.71,0.002,,,,44.75,1.018847942352295,891.9000000000001
1757103775.926278,302.734,0.002,,,,45.13,1.019113302230835,891.9000000000001
1757103776.9454925,302.759,0.002,,,,45.13,1.019214391708374,891.9000000000001
1757103777.9649897,302.783,0.002,,,,45.13,1.0194971561431885,891.9000000000001
1757103778.9847596,302.82,0.002,,,,117.81,1.0197699069976807,891.9000000000001
1757103780.0045583,302.869,0.002,,,,139.15,1.019798755645752,470.8
1757103781.0242157,302.894,0.002,,,,93.66,1.0196573734283447,470.8
1757103782.043848,302.925,0.002,,,,121.85000000000001,1.019632339477539,470.8
1757103783.063596,302.95,0.002,,,,96.52,1.0197479724884033,470.8
1757103784.0836058,302.98199999999997,0.002,,,,124.85000000000001,1.0200097560882568,470.8
1757103785.1036377,303.001,0.002,,,,47.47,1.0200319290161133,132.6
1757103786.1235158,303.014,0.002,,,,98.79,1.0198781490325928,132.6
1757103787.142133,303.021,0.002,,,,32.46,1.0186171531677246,132.6
1757103788.16173,303.028,0.002,,,,72.35000000000001,1.019597053527832,132.6
1757103789.1814125,303.038,0.002,,,,72.02,1.0196824073791504,132.6
1757103790.2009563,303.048,0.002,,,,71.77,1.0195438861846924,-50.300000000000004
1757103791.2208629,303.05899999999997,0.002,,,,98.54,1.0199065208435059,-50.300000000000004
1757103792.2407246,303.063,0.002,,,,47.910000000000004,1.0198616981506348,-50.300000000000004
1757103793.2606747,303.064,0.002,,,,48.11,1.0199501514434814,-50.300000000000004
1757103794.2809486,303.073,0.002,,,,99.46000000000001,1.0202739238739014,-50.300000000000004
1757103795.301224,303.077,0.002,,,,48.72,1.020275354385376,-148.1
1757103796.321501,303.076,0.002,,,,48.93,1.0202770233154297,-148.1
1757103797.3417926,303.08299999999997,0.002,,,,100.7,1.0202915668487549,-148.1
1757103798.36207,303.093,0.002,,,,101.29,1.020277500152588,-148.1
1757103799.382328,303.111,0.002,,,,130.15,1.0202579498291016,-148.1
1757103800.4017642,303.115,0.002,,,,50.88,1.0194361209869385,-248.0
1757103801.4220457,303.127,0.002,,,,132.96,1.0202815532684326,-248.0
1757103802.4413712,303.128,0.002,,,,51.92,1.0193254947662354,-248.0
1757103803.4613783,303.134,0.002,,,,106.62,1.0200071334838867,-248.0
1757103804.481343,303.141,0.002,,,,101.58,1.0199646949768066,-248.0
1757103805.5009375,303.139,0.002,,,,40.29,1.019594430923462,-320.20000000000005
1757103806.5204606,303.137,0.002,,,,80.07000000000001,1.0195231437683105,-320.20000000000005
1757103807.5400314,303.137,0.002,,,,79.8,1.0195708274841309,-320.20000000000005
1757103808.5596614,303.132,0.002,,,,36.85,1.019629955291748,-320.20000000000005
1757103809.579752,303.129,0.002,,,,79.32000000000001,1.0200905799865723,-320.20000000000005
1757103810.5997148,303.124,0.002,,,,36.34,1.0199627876281738,-305.1
1757103811.6196437,303.122,0.002,,,,78.45,1.0199289321899414,-305.1
1757103812.6396785,303.116,0.002,,,,35.88,1.0200347900390625,-305.1
1757103813.6596763,303.11,0.002,,,,35.64,1.0199978351593018,-305.1
1757103814.6797578,303.10699999999997,0.002,,,,76.87,1.0200815200805664,-305.1
1757103815.7000844,303.10699999999997,0.002,,,,103.33,1.0203266143798828,-256.7
1757103816.720313,303.102,0.002,,,,17.35,1.020228624343872,-256.7
1757103817.7405624,303.101,0.002,,,,75.47,1.020249366760254,-256.7
1757103818.7607176,303.102,0.002,,,,74.82000000000001,1.0201551914215088,-256.7
1757103819.7807074,303.096,0.002,,,,16.36,1.0199897289276123,-231.20000000000002
1757103820.8005729,303.091,0.002,,,,33.36,1.0198655128479004,-231.20000000000002
1757103821.8205113,303.086,0.002,,,,32.75,1.0199384689331055,-231.20000000000002
1757103822.8403857,303.081,0.002,,,,32.37,1.0198743343353271,-231.20000000000002
1757103823.8603566,303.075,0.002,,,,32.0,1.0199708938598633,-231.20000000000002
1757103824.8804653,303.07,0.002,,,,31.44,1.020108699798584,-173.4
1757103825.9007032,303.06600000000003,0.002,,,,31.060000000000002,1.020237922668457,-173.4
1757103826.920863,303.063,0.002,,,,30.68,1.0201597213745117,-173.4
1757103827.941035,303.062,0.002,,,,68.07000000000001,1.020172119140625,-173.4
1757103828.9612362,303.05899999999997,0.002,,,,30.13,1.0202012062072754,-173.4
1757103829.9816256,303.05899999999997,0.002,,,,67.25,1.0203893184661865,-143.20000000000002
1757103831.002253,303.061,0.002,,,,66.93,1.020627498626709,-143.20000000000002
1757103832.0230498,303.05899999999997,0.002,,,,32.55,1.020796775817871,-143.20000000000002
1757103833.0426853,303.05899999999997,0.002,,,,66.61,1.0196354389190674,-143.20000000000002
1757103834.063613,303.061,0.002,,,,66.36,1.0209276676177979,-143.20000000000002
1757103835.0844526,303.063,0.002,,,,66.36,1.0208396911621094,-143.8
1757103836.1052558,303.084,0.002,,,,140.05,1.0208032131195068,-143.8
1757103837.1258469,303.109,0.002,,,,147.73,1.0205910205841064,-143.8
1757103838.1465719,303.161,0.002,,,,208.67000000000002,1.0207250118255615,-143.8
1757103839.1671748,303.194,0.002,,,,156.38,1.0206029415130615,-143.8
1757103840.1878805,303.249,0.002,,,,215.98000000000002,1.0207056999206543,-608.4
1757103841.2084231,303.288,0.002,,,,197.78,1.0205426216125488,-608.4
1757103842.228787,303.345,0.002,,,,235.91,1.0203638076782227,-608.4
1757103843.248964,303.392,0.002,,,,210.62,1.0201771259307861,-608.4
1757103844.2690282,303.421,0.002,,,,178.29,1.020064115524292,-608.4
1757103845.2886572,303.44,0.002,,,,158.36,1.0196290016174316,-1068.4
1757103846.3081868,303.448,0.002,,,,161.20000000000002,1.0195295810699463,-1068.4
1757103847.3274422,303.446,0.002,,,,131.88,1.0192553997039795,-1068.4
1757103848.3466918,303.455,0.002,,,,165.31,1.019249677658081,-1068.4
1757103849.3661687,303.442,0.002,,,,69.22,1.0194768905639648,-1068.4
1757103850.3854797,303.444,0.002,,,,168.49,1.0193109512329102,-1132.5
1757103851.4047163,303.43,0.002,,,,70.69,1.0192365646362305,-1132.5
1757103852.423906,303.408,0.002,,,,71.15,1.0191898345947266,-1132.5
1757103853.443013,303.385,0.002,,,,71.16,1.0191068649291992,-1132.5
1757103854.4619277,303.363,0.002,,,,71.16,1.0189146995544434,-1132.5
1757103855.4809928,303.355,0.002,,,,138.16,1.0190651416778564,-1005.5
1757103856.5001419,303.342,0.002,,,,71.18,1.0191490650177002,-1005.5
1757103857.5193124,303.323,0.002,,,,71.41,1.0191705226898193,-1005.5
1757103858.5386083,303.304,0.002,,,,71.42,1.0192959308624268,-1005.5
1757103859.557785,303.285,0.002,,,,71.42,1.019176721572876,-1005.5
1757103860.576958,303.266,0.002,,,,70.67,1.0191729068756104,-767.0
1757103861.5960767,303.248,0.002,,,,-18.39,1.0191187858581543,-767.0
1757103862.6151218,303.229,0.002,,,,-28.92,1.019045114517212,-767.0
1757103863.6341622,303.209,0.002,,,,-6.71,1.0190403461456299,-767.0
1757103864.6532035,303.192,0.002,,,,45.25,1.0190412998199463,-767.0
1757103865.672104,303.175,0.002,,,,43.37,1.0189003944396973,-517.0
1757103866.69081,303.158,0.002,,,,89.38,1.0187060832977295,-517.0
1757103867.7095158,303.155,0.002,,,,89.03,1.0187058448791504,-517.0
1757103868.7283232,303.153,0.002,,,,89.03,1.0188074111938477,-517.0
1757103869.7470663,303.15,0.002,,,,88.73,1.0187430381774902,-419.0
1757103870.7657983,303.15,0.002,,,,88.72,1.0187320709228516,-419.0
1757103871.7845614,303.157,0.002,,,,118.17,1.0187630653381348,-419.0
1757103872.8032756,303.152,0.002,,,,42.17,1.018714189529419,-419.0
1757103873.8219717,303.165,0.002,,,,148.76,1.0186960697174072,-419.0
1757103874.8406456,303.162,0.002,,,,42.43,1.0186738967895508,-408.20000000000005
1757103875.8591015,303.16700000000003,0.002,,,,119.56,1.018455982208252,-408.20000000000005
1757103876.8783276,303.162,0.002,,,,42.64,1.01922607421875,-408.20000000000005
1757103877.8975651,303.153,0.002,,,,42.550000000000004,1.0192375183105469,-408.20000000000005
1757103878.917319,303.158,0.002,,,,118.54,1.0197539329528809,-408.20000000000005
1757103879.937284,303.177,0.002,,,,149.38,1.0199649333953857,-475.3
1757103880.9571657,303.196,0.002,,,,151.34,1.0198817253112793,-475.3
1757103881.9770312,303.216,0.002,,,,153.8,1.0198655128479004,-475.3
1757103882.9970353,303.237,0.002,,,,156.16,1.0200040340423584,-475.3
1757103884.0170434,303.259,0.002,,,,158.61,1.0200080871582031,-475.3
1757103885.0370061,303.282,0.002,,,,161.85,1.0199627876281738,-714.7
1757103886.0570142,303.301,0.002,,,,164.37,1.0200080871582031,-714.7
1757103887.0769863,303.321,0.002,,,,166.94,1.0199720859527588,-714.7
1757103888.096711,303.317,0.002,,,,69.62,1.0197246074676514,-714.7
1757103889.116145,303.329,0.002,,,,170.37,1.0194339752197266,-714.7
1757103890.1354253,303.351,0.002,,,,172.81,1.0192804336547852,-919.4000000000001
1757103891.1545691,303.343,0.002,,,,72.9,1.01914381980896,-919.4000000000001
1757103892.17373,303.341,0.002,,,,143.03,1.0191607475280762,-919.4000000000001
1757103893.193025,303.346,0.002,,,,143.81,1.0192952156066895,-919.4000000000001
1757103894.2123911,303.337,0.002,,,,74.44,1.0193660259246826,-919.4000000000001
1757103895.2319458,303.321,0.002,,,,74.49,1.019554615020752,-859.5
1757103896.2514749,303.306,0.002,,,,74.49,1.019529104232788,-859.5
1757103897.2702053,303.289,0.002,,,,55.6,1.0187304019927979,-859.5
1757103898.2896702,303.279,0.002,,,,111.76,1.0194649696350098,-859.5
1757103899.3092213,303.264,0.002,,,,55.02,1.0195510387420654,-859.5
1757103900.328777,303.254,0.002,,,,110.3,1.0195558071136475,-721.1
1757103901.348345,303.242,0.002,,,,54.0,1.0195679664611816,-721.1
1757103902.3679245,303.236,0.002,,,,109.3,1.0195794105529785,-721.1
1757103903.3874955,303.224,0.002,,,,53.410000000000004,1.01957106590271,-721.1
1757103904.4069607,303.209,0.002,,,,53.06,1.0194652080535889,-721.1
1757103905.4261239,303.211,0.002,,,,139.01,1.0191631317138672,-614.5
1757103906.445209,303.202,0.002,,,,33.9,1.019085168838501,-614.5
1757103907.4641142,303.197,0.002,,,,106.31,1.0189051628112793,-614.5
1757103908.4829178,303.188,0.002,,,,51.35,1.018803596496582,-614.5
1757103909.5017848,303.175,0.002,,,,51.03,1.018867015838623,-614.5
1757103910.519995,303.17,0.002,,,,103.61,1.0182101726531982,-487.3
1757103911.5383346,303.163,0.002,,,,49.84,1.0183396339416504,-487.3
1757103912.5571468,303.153,0.002,,,,49.52,1.0188121795654297,-487.3
1757103913.575931,303.144,0.002,,,,48.97,1.0187842845916748,-487.3
1757103914.5948176,303.134,0.002,,,,48.410000000000004,1.0188865661621094,-487.3
1757103915.6139226,303.131,0.002,,,,99.31,1.0191049575805664,-376.40000000000003
1757103916.6329668,303.125,0.002,,,,30.04,1.0190441608428955,-376.40000000000003
1757103917.6521232,303.117,0.002,,,,46.68,1.0191564559936523,-376.40000000000003
1757103918.6715999,303.116,0.002,,,,96.47,1.0194766521453857,-376.40000000000003
1757103919.691124,303.112,0.002,,,,45.79,1.019524097442627,-376.40000000000003
1757103920.7107823,303.114,0.002,,,,124.67,1.0196583271026611,-279.7
1757103921.7305367,303.128,0.002,,,,124.99000000000001,1.019754409790039,-279.7
1757103922.750352,303.131,0.002,,,,63.01,1.01981520652771,-279.7
1757103923.770327,303.14,0.002,,,,126.46000000000001,1.019975185394287,-279.7
1757103924.7905595,303.14300000000003,0.002,,,,63.83,1.0202324390411377,-340.5
1757103925.810885,303.14,0.002,,,,64.06,1.0203254222869873,-340.5
1757103926.8310645,303.148,0.002,,,,127.77,1.0201795101165771,-340.5
1757103927.8510606,303.15,0.002,,,,64.44,1.019996166229248,-340.5
1757103928.8700695,303.146,0.002,,,,64.67,1.0190088748931885,-340.5
1757103929.8898232,303.155,0.002,,,,129.08,1.0197536945343018,-403.1
1757103930.909395,303.151,0.002,,,,47.2,1.0195717811584473,-403.1
1757103931.9284067,303.159,0.002,,,,129.49,1.0190117359161377,-403.1
1757103932.9475825,303.155,0.002,,,,47.21,1.0191757678985596,-403.1
1757103933.9668932,303.163,0.002,,,,129.5,1.019310712814331,-403.1
1757103934.9860187,303.163,0.002,,,,65.28,1.0191254615783691,-411.70000000000005
1757103936.00531,303.158,0.002,,,,65.51,1.0192914009094238,-411.70000000000005
1757103937.024689,303.151,0.002,,,,47.44,1.019378900527954,-411.70000000000005
1757103938.0441215,303.141,0.002,,,,29.97,1.019432544708252,-411.70000000000005
1757103939.0622666,303.133,0.002,,,,46.34,1.0181450843811035,-411.70000000000005
1757103941.6788924,303.121,0.002,,,,120.44,2.6166257858276367,-321.0
1757103942.697372,303.122,0.002,,,,59.68,1.018479585647583,-321.0
1757103943.7161062,303.129,0.002,,,,120.36,1.0187342166900635,-321.0
1757103944.7348187,303.129,0.002,,,,120.36,1.0187125205993652,-321.0
1757103945.7535636,303.137,0.002,,,,121.42,1.018744945526123,-322.6
1757103946.7721934,303.135,0.002,,,,43.49,1.018629789352417,-322.6
1757103947.7909675,303.134,0.002,,,,91.76,1.0187740325927734,-322.6
1757103948.8097851,303.145,0.002,,,,121.44,1.018817663192749,-322.6
1757103949.8285925,303.168,0.002,,,,153.37,1.0188074111938477,-438.3
1757103950.8472488,303.168,0.002,,,,62.15,1.0186562538146973,-438.3
1757103951.8660781,303.183,0.002,,,,156.20000000000002,1.018829345703125,-438.3
1757103952.8850071,303.195,0.002,,,,126.38000000000001,1.0189290046691895,-438.3
1757103953.9039917,303.206,0.002,,,,127.86,1.0189845561981201,-438.3
1757103954.9218574,303.217,0.002,,,,129.34,1.0178656578063965,-554.6
1757103955.9408593,303.214,0.002,,,,65.8,1.0190019607543945,-554.6
1757103956.9598937,303.218,0.002,,,,130.86,1.0190343856811523,-554.6
1757103957.9790258,303.21500000000003,0.002,,,,66.4,1.019132137298584,-554.6
1757103958.9981852,303.206,0.002,,,,66.63,1.0191593170166016,-554.6
1757103960.0173624,303.223,0.002,,,,170.75,1.0191771984100342,-616.7
1757103961.0366263,303.217,0.002,,,,42.25,1.0192639827728271,-616.7
1757103962.0558233,303.211,0.002,,,,102.23,1.0191969871520996,-616.7
1757103963.075124,303.223,0.002,,,,145.89000000000001,1.0193006992340088,-616.7
1757103964.0945313,303.21500000000003,0.002,,,,42.45,1.0194072723388672,-616.7
1757103965.1138227,303.239,0.002,,,,192.38,1.0192914009094238,-679.0
1757103966.1329708,303.234,0.002,,,,43.08,1.0191481113433838,-679.0
1757103967.1521597,303.227,0.002,,,,103.87,1.0191888809204102,-679.0
1757103968.1705077,303.238,0.002,,,,147.83,1.018347978591919,-679.0
1757103969.1890838,303.228,0.002,,,,43.42,1.0185761451721191,-679.0
1757103970.2081962,303.235,0.002,,,,148.33,1.0191123485565186,-656.9000000000001
1757103971.2274375,303.226,0.002,,,,43.35,1.0192413330078125,-656.9000000000001
1757103972.2468588,303.219,0.002,,,,103.83,1.0194213390350342,-656.9000000000001
1757103973.2664888,303.231,0.002,,,,147.8,1.019629955291748,-656.9000000000001
1757103974.2861984,303.222,0.002,,,,43.36,1.019709587097168,-656.9000000000001
1757103975.3060794,303.216,0.002,,,,103.64,1.019881010055542,-591.4
1757103976.3258893,303.21500000000003,0.002,,,,103.11,1.0198099613189697,-591.4
1757103977.3455355,303.214,0.002,,,,103.11,1.019646167755127,-591.4
1757103978.3651414,303.214,0.002,,,,103.12,1.0196058750152588,-591.4
1757103979.384802,303.213,0.002,,,,103.12,1.0196607112884521,-591.4
1757103980.4046082,303.203,0.002,,,,42.550000000000004,1.019806146621704,-532.5
1757103981.4246414,303.199,0.002,,,,102.07000000000001,1.0200331211090088,-532.5
1757103982.4446266,303.213,0.002,,,,145.78,1.0199851989746094,-532.5
1757103983.6888418,303.21500000000003,0.002,,,,145.26,1.2442152500152588,-532.5
1757103984.7091193,303.21500000000003,0.002,,,,145.26,1.020277500152588,-532.5
1757103985.7296603,303.218,0.002,,,,144.72,1.0205409526824951,-530.9
1757103986.750138,303.212,0.002,,,,41.480000000000004,1.0204777717590332,-530.9
