time_sent,temp,internal_resistance,p,innovation,time_recv,current,dt,cooling_power
1757603494.7032514,302.118,0.17606426050047622,1.0586055568730149e-10,449.9189745012302,1757603494.9598036,103.91,1.297914981842041,1114.6000000000001
1757603495.9972012,302.162,0.17672450758960578,1.0474770888712327e-10,580.9286991492045,1757603496.240528,104.5,1.293949842453003,1114.6000000000001
1757603497.2774236,302.251,0.1776561566855151,1.0487142679694898e-10,3189.921695515883,1757603497.6331358,52.9,1.2802224159240723,877.0
1757603498.673558,302.293,0.17555506207755286,1.0152238779224772e-10,-1135.129390814253,1757603498.9399304,135.15,1.396134376525879,877.0
1757603499.9753108,302.324,0.17595881871525224,1.0163837922518466e-10,1349.1398133787454,1757603500.2540882,53.93,1.3017528057098389,877.0
1757603501.292269,302.395,0.1772263860060495,1.0065751350265121e-10,1170.3881816785015,1757603501.6268868,103.68,1.3169581890106201,877.0
1757603502.666234,302.422,0.17748534729176602,1.0082701158691925e-10,1422.7720007879864,1757603503.0065207,42.19,1.3739650249481201,921.3000000000001
1757603504.0454009,302.451,0.17763643794037892,1.0056880019176747e-10,600.453899504975,1757603504.3354166,82.04,1.379166841506958,921.3000000000001
1757603505.3709154,302.51,0.17801283366352683,1.0074745046098331e-10,2464.550037759997,1757603505.6378253,38.75,1.325514554977417,921.3000000000001
1757603506.6745508,302.539,0.17845244037193778,1.0050652372714214e-10,666.3357381722428,1757603506.9566276,81.28,1.3036353588104248,921.3000000000001
1757603507.9929383,302.565,0.17865488527090406,1.0068670726526787e-10,1406.2339650682034,1757603508.3346024,38.04,1.318387508392334,844.1
1757603509.368918,302.616,0.17894984662137375,1.0086818765125637e-10,2104.8996233096536,1757603509.6509018,37.58,1.3759796619415283,844.1
1757603510.6878607,302.639,0.17913655815659074,1.0105047379276773e-10,1324.119741043592,1757603510.92973,37.34,1.3189427852630615,844.1
1757603511.9663787,302.666,0.17952250329848302,1.0086299211018538e-10,613.6881603003485,1757603512.2313097,78.61,1.2785179615020752,844.1
1757603513.267676,302.717,0.17982814241932918,9.985518509478538e-11,281.8288217927584,1757603513.5215893,104.64,1.3012974262237549,649.0
1757603514.5603166,302.736,0.17987170657105045,1.0005410263842532e-10,1207.4750474309928,1757603514.9165292,18.580000000000002,1.2926404476165771,649.0
1757603515.952759,302.758,0.18001964685742197,9.990724489077497e-11,254.3472395958645,1757603516.214902,76.74,1.3924424648284912,649.0
1757603517.2518592,302.799,0.18007401079155833,1.0010654962928627e-10,1790.2703030550063,1757603517.4848316,17.36,1.2991001605987549,550.4
1757603518.5196385,302.813,0.18016623258205788,1.002931417684648e-10,812.7268209127512,1757603518.7553403,34.36,1.2677793502807617,550.4
